ID;PudoPagar;Estudiante;Ingresos;Cuenta
3448;0;Si;1737829;4372915
3449;0;No;4251516;0
3450;0;No;5204850;6767611
3451;0;No;2884574;5369750
3452;0;Si;1327625;7011439
3453;0;No;2447311;3795740
3454;0;No;3832620;20547
3455;0;No;3879415;972772
3456;0;Si;1652668;2987998
3457;0;Si;1864172;5338906
3458;0;No;4309649;1896455
3459;0;Si;1517969;2917999
3460;0;No;3079288;2327611
3461;0;No;3362494;5720614
3462;0;Si;2901933;5125438
3463;0;No;6363819;1019790
3464;0;Si;1782350;2197909
3465;0;No;4057442;0
3466;0;No;4275372;3604288
3467;0;No;4498330;6928976
3468;0;No;6461874;5637538
3469;0;No;3607608;4040001
3470;0;Si;2530738;1401241
3471;0;No;1573833;1893615
3472;0;Si;2121133;4427584
3473;0;No;3748249;0
3474;0;Si;1906569;5034711
3475;0;No;3799871;2453225
3476;0;Si;1131439;705133
3477;0;No;4642176;3809428
3478;0;No;3331281;8938019
3479;0;No;3390805;4822707
3480;0;No;5270379;4657885
3481;0;No;3767332;50283
3482;0;Si;2204026;9858316
3483;0;Si;1764227;5857600
3484;0;No;4492750;3921918
3485;0;No;2047607;2517493
3486;0;Si;1732404;1477404
3487;1;Si;2021027;7375287
3488;0;No;3899017;4752357
3489;0;Si;1752273;5418512
3490;0;Si;1806478;6673331
3491;1;No;5351735;6661931
3492;0;No;4344060;1572740
3493;0;Si;1236770;3415949
3494;0;Si;1706059;5437064
3495;0;No;4661102;2218174
3496;0;No;3419130;2132764
3497;0;No;5584729;2664924
3498;0;Si;2011983;6891087
3499;0;No;2930913;2350180
3500;0;Si;1006208;2351547
3501;0;No;2530859;491983
3502;0;No;3016029;2000296
3503;0;No;2081695;6328629
3504;0;Si;1590521;3501676
3505;0;No;4799105;6333863
3506;0;No;3076535;581769
3507;0;Si;1573816;5118193
3508;0;No;2453320;4118321
3509;0;Si;1338943;6643358
3510;0;No;4654165;5160926
3511;0;Si;1479077;5468195
3512;0;No;3961882;2938822
3513;0;No;4825460;6895922
3514;0;Si;2369198;2220127
3515;0;Si;2129661;2988012
3516;0;No;3513427;3690972
3517;0;No;4714245;2817456
3518;0;Si;2387782;7593578
3519;0;No;3009882;8053598
3520;0;Si;1429460;2711948
3521;0;No;3146685;2930845
3522;0;Si;2445736;3244427
3523;0;Si;1713958;4565232
3524;0;No;4347813;8254480
3525;0;No;3748591;3792531
3526;0;No;4550791;9777787
3527;0;No;2762660;2234822
3528;0;No;3980768;4374708
3529;0;Si;2893691;5622837
3530;0;No;2942791;0
3531;0;No;4402130;922846
3532;0;No;3986016;5668999
3533;0;Si;1971743;5744616
3534;0;No;3563955;5201362
3535;0;No;2150799;3769804
3536;0;No;3490368;4092481
3537;0;Si;1746064;6143279
3538;0;Si;2429135;82074
3539;0;No;6496764;3819504
3540;0;Si;1561482;8336544
3541;0;No;4894261;3187459
3542;0;No;3126522;4555660
3543;0;No;5005955;625269
3544;0;Si;1530860;2741394
3545;0;No;3416967;3975174
3546;0;No;3701527;3245795
3547;0;No;5175841;0
3548;0;No;4103613;1461672
3549;0;No;3106812;6429959
3550;0;No;4448066;4229272
3551;0;Si;2683893;8300559
3552;0;No;3614502;3052843
3553;0;Si;1617727;5687105
3554;0;Si;1149654;5578843
3555;0;No;2880506;1510821
3556;0;No;3505458;5370717
3557;0;No;3215185;2554801
3558;0;No;4386180;4872053
3559;0;No;4253372;230916
3560;0;No;5807594;8658023
3561;0;No;3138770;7146967
3562;0;No;6211511;2517569
3563;1;Si;1530278;10896107
3564;0;No;2469910;93941
3565;0;No;4600798;5235698
3566;0;Si;1113786;5248018
3567;0;No;3546776;6864679
3568;0;No;2814584;4791633
3569;0;No;4735855;4133193
3570;0;No;4212799;5025815
3571;0;No;2540247;5664312
3572;0;No;4515475;3093053
3573;0;No;4793501;5369127
3574;0;No;3967655;5544005
3575;0;No;4259012;2918560
3576;0;No;2316058;4177667
3577;0;No;2958007;3493369
3578;0;No;4044206;4647881
3579;0;No;4143243;4582990
3580;0;No;1089233;6620994
3581;0;Si;1136182;6096883
3582;0;No;4582802;1326479
3583;0;Si;1988576;6277129
3584;0;No;1887855;7622184
3585;0;No;3015636;1631986
3586;0;No;5405198;9105016
3587;0;Si;2573331;6787117
3588;0;No;5331899;5937369
3589;0;Si;2095259;4629524
3590;0;No;2785397;7258925
3591;0;No;3878866;160340
3592;0;No;3601542;3425988
3593;0;No;5479181;5359496
3594;0;No;5007846;4372451
3595;0;No;3809398;4631548
3596;0;No;5317130;6178204
3597;0;Si;2484076;5777523
3598;1;No;2899200;6801929
3599;0;No;4039442;1174979
3600;0;No;2667218;4273456
3601;0;Si;1970176;7028295
3602;0;Si;1391344;5805131
3603;0;No;2070899;1646738
3604;0;No;3250838;7706604
3605;0;No;5936192;7283262
3606;0;No;2456557;0
3607;0;No;4544283;415402
3608;0;No;3143742;479491
3609;0;No;4765362;3374024
3610;0;No;4446689;4588920
3611;0;Si;1421770;3799017
3612;0;No;1479251;1895315
3613;1;Si;1886085;10021970
3614;0;No;4343695;7348019
3615;0;No;3692640;1001374
3616;0;No;3951207;4217148
3617;0;No;3440086;3383817
3618;0;No;4202576;230460
3619;0;No;4889775;2714210
3620;0;No;3000447;449549
3621;0;No;3731962;4540922
3622;0;No;4630694;0
3623;0;Si;2079025;6634242
3624;0;Si;1253103;4969086
3625;0;Si;2088146;5421907
3626;0;No;3037725;5988558
3627;0;No;4341166;6891485
3628;0;No;3235921;913710
3629;0;No;3510228;2648252
3630;0;Si;1576358;8161772
3631;0;Si;2061951;5596013
3632;0;No;4577261;3935684
3633;0;Si;2141260;4848921
3634;0;No;3808313;6284913
3635;0;No;3102641;5075227
3636;0;Si;1745200;5988045
3637;0;Si;1692635;4237290
3638;0;No;5289606;2992193
3639;0;Si;1700165;4915461
3640;0;No;4522612;6481337
3641;0;No;3020696;2061986
3642;1;No;2618325;7523777
3643;0;Si;1629556;1836817
3644;0;No;2788930;0
3645;0;Si;1933563;4473627
3646;0;No;4207505;379171
3647;0;No;3489379;3212676
3648;0;Si;1456781;8886423
3649;0;No;4450721;1850166
3650;0;No;5227659;3266867
3651;0;No;4890768;3969561
3652;0;No;1900377;4585376
3653;0;No;3861441;2548892
3654;0;No;4209447;4739069
3655;0;Si;1951476;4304177
3656;0;No;3523246;1511135
3657;0;No;3506254;4459437
3658;0;No;3836468;6887794
3659;0;Si;1517497;6114792
3660;0;No;3949201;1894852
3661;0;No;4152375;0
3662;0;Si;2855254;5519565
3663;0;Si;2114028;3522363
3664;0;Si;2156656;7011553
3665;0;Si;1099609;341883
3666;0;No;3062750;2047980
3667;0;Si;1991523;3278505
3668;0;Si;1450440;3274073
3669;0;No;4392914;6279601
3670;0;No;3344331;6089804
3671;0;No;3556261;3459466
3672;0;Si;1950134;2740681
3673;0;No;3153713;2187730
3674;0;No;7070065;5339212
3675;0;No;3198186;2607199
3676;0;Si;2580581;6744977
3677;0;No;4179839;3373319
3678;0;No;2589176;2581795
3679;0;Si;1964714;7351693
3680;0;No;4310187;4295040
3681;0;No;5920014;5570440
3682;0;No;5178779;3866634
3683;0;Si;1655377;4019845
3684;0;No;4394005;1881463
3685;0;No;3616415;4148648
3686;0;No;3492018;1499453
3687;0;Si;1564578;743285
3688;0;No;4775216;3525568
3689;0;No;4330870;2339321
3690;0;No;3834829;1910471
3691;0;No;4617273;2251545
3692;0;No;3906405;1899573
3693;0;Si;1865907;758857
3694;0;No;3528223;7676122
3695;0;No;3465588;7984367
3696;0;No;5254558;3890301
3697;0;No;4219997;538533
3698;0;Si;1338907;4808989
3699;0;Si;1336093;1176249
3700;0;No;5713930;4676691
3701;0;No;3456305;0
3702;0;No;3759031;51534
3703;0;Si;2425196;11852318
3704;0;No;3732271;7235111
3705;0;No;2516190;4145117
3706;0;No;4704081;7370308
3707;0;No;5035116;4568192
3708;0;No;3425763;5144432
3709;0;No;5414771;2819459
3710;0;Si;1933031;3739108
3711;0;Si;1382897;4057700
3712;0;Si;2343815;3986868
3713;0;No;5315176;3509591
3714;0;No;4210736;5976799
3715;1;No;6646646;8362530
3716;0;No;2080561;4449506
3717;0;Si;1855575;2898607
3718;0;No;2890073;5716002
3719;1;Si;1486271;6188109
3720;0;No;4868322;3704785
3721;0;Si;1862117;7352373
3722;0;No;4583913;2538393
3723;0;Si;1992264;2261512
3724;0;No;3011515;2159525
3725;0;No;3693281;1944677
3726;0;Si;1890585;3236301
3727;0;No;4236105;5345652
3728;0;No;4549501;2589943
3729;0;No;2372099;4981256
3730;0;No;4728683;4975612
3731;0;No;5506981;0
3732;0;No;3619209;2402856
3733;0;No;4245368;2069294
3734;0;No;4707423;3650360
3735;0;No;4352049;56539
3736;0;Si;1463226;7539462
3737;0;Si;1358026;5645570
3738;0;No;4678988;5799683
3739;0;No;4065859;4089912
3740;0;Si;1674507;4505876
3741;0;Si;1706093;8890608
3742;0;No;3491279;5183783
3743;0;No;4929255;995681
3744;0;Si;2319124;6478453
3745;0;Si;636556;2341288
3746;0;No;2708074;3440527
3747;0;No;3718857;1011606
3748;0;No;3724944;3105017
3749;0;No;3010076;4816662
3750;0;No;5187972;5533485
3751;0;No;3042720;6957038
3752;0;No;5859867;992974
3753;0;No;3791440;453413
3754;0;No;4924344;2304369
3755;0;No;3478479;5912224
3756;0;No;4321583;3742172
3757;0;Si;1160813;8637773
3758;0;No;3907979;4157391
3759;0;No;4025793;3278146
3760;0;Si;2243498;3935684
3761;0;Si;2007015;3804477
3762;0;No;4438757;0
3763;0;No;5311560;2616942
3764;0;No;3581776;2407955
3765;0;No;2627526;0
3766;0;Si;1795485;7073289
3767;0;Si;2241091;5516084
3768;0;No;3824791;4743482
3769;0;Si;901955;3627862
3770;0;No;4079114;8636745
3771;0;No;4392596;4458037
3772;0;No;6653834;3336452
3773;0;Si;1566141;5301319
3774;0;Si;1825966;4154303
3775;0;No;4441053;1595873
3776;0;No;4487155;5736372
3777;0;No;4787883;3322558
3778;0;No;3556776;5334498
3779;0;Si;1980652;1874884
3780;0;No;4368868;2745957
3781;0;Si;1773092;4717907
3782;0;No;4229230;556425
3783;0;No;5956018;2523698
3784;0;No;3292163;3992387
3785;1;No;3514505;10042293
3786;0;No;2921907;4829633
3787;0;No;3076211;8840700
3788;0;No;3219802;2175277
3789;0;Si;1589209;3428160
3790;0;Si;1287751;3726153
3791;0;No;4367606;808797
3792;0;No;3255848;0
3793;0;No;3837301;6946432
3794;0;No;4505258;4010463
3795;0;Si;1612311;1679113
3796;0;No;3926001;5158931
3797;0;No;4381623;4466208
3798;0;No;4512404;5036390
3799;0;No;3802361;3934012
3800;0;Si;2417727;9072794
3801;0;No;5010902;581094
3802;0;No;4734768;4199620
3803;0;Si;1515862;4123459
3804;0;No;2548517;1196922
3805;0;No;5231915;4668756
3806;0;No;3763061;2296938
3807;0;Si;1595589;4350120
3808;0;No;1115105;1161038
3809;0;No;3210648;753919
3810;0;No;5523065;6075852
3811;0;No;3372889;7176800
3812;0;No;4734003;1690342
3813;0;Si;2030410;5284737
3814;0;No;2874316;970867
3815;0;No;5022978;1492548
3816;0;Si;2191173;4691697
3817;0;No;4709522;6486962
3818;0;No;5695860;3451142
3819;0;No;3416683;5069532
3820;0;No;4879685;6068971
3821;0;No;3926984;0
3822;0;Si;1101021;6999751
3823;0;No;5024672;2954999
3824;0;No;3553240;7194168
3825;0;No;4885926;2191173
3826;0;No;3742822;3915008
3827;0;No;4867842;9324732
3828;0;No;4684052;1040252
3829;0;No;3216855;3105826
3830;0;No;5268954;4971000
3831;0;No;4246352;3373201
3832;0;No;4695338;2687936
3833;0;No;2992423;3451705
3834;0;Si;1814435;6847041
3835;0;No;3770659;3271388
3836;0;No;2993414;3990157
3837;0;No;4817036;3816124
3838;0;No;5297526;8318082
3839;0;No;4980428;4941970
3840;0;No;4029527;7098159
3841;0;Si;1966583;5980209
3842;0;No;1694434;3090257
3843;0;No;3224985;5140906
3844;0;No;3916817;2617505
3845;0;No;3954359;2587298
3846;0;Si;508299;3822815
3847;0;No;5305856;1034744
3848;0;No;4302359;4239908
3849;0;No;4054069;0
3850;0;No;3793604;3158736
3851;0;No;5143871;5072996
3852;0;No;4141540;786400
3853;0;No;4373790;2627426
3854;0;No;2866093;4814743
3855;0;No;2406921;2970531
3856;1;Si;2133131;11609411
3857;0;Si;1723181;5643901
3858;0;Si;1879185;10594003
3859;0;No;1323987;1452824
3860;0;No;3388030;6221961
3861;0;No;4906172;5889586
3862;0;No;4422562;0
3863;0;Si;1015416;2463285
3864;0;No;6268903;0
3865;0;No;3931133;2651256
3866;0;No;4510409;0
3867;0;No;5122830;5140873
3868;0;Si;3300342;2441193
3869;0;No;4697050;22295
3870;0;No;3581479;8181581
3871;0;No;3376420;539609
3872;0;Si;2057085;645922
3873;0;No;3828575;4784927
3874;0;Si;1725440;4115320
3875;0;No;3316355;2294992
3876;0;Si;1894903;4339523
3877;0;Si;1875283;589047
3878;0;No;4205878;2373331
3879;0;Si;1913930;5902646
3880;0;No;4732898;1579253
3881;0;Si;2255458;2761020
3882;1;No;3569164;6711314
3883;0;No;4537624;2036449
3884;0;No;4757456;8124782
3885;0;Si;2167254;2742274
3886;0;No;4220521;4544441
3887;0;Si;1794012;4849493
3888;0;Si;1177653;4831754
3889;0;No;3761712;3142835
3890;0;Si;883367;4414887
3891;0;No;3427753;4124977
3892;0;No;4161781;3814564
3893;0;No;4947958;6231148
3894;0;No;4154812;304804
3895;0;No;3468361;6889894
3896;0;No;4379312;6076263
3897;0;No;1398036;2474510
3898;0;No;3915824;4199369
3899;0;No;2915729;4911908
3900;0;Si;414312;4637583
3901;0;No;3058158;2169289
3902;0;No;1772667;6065169
3903;0;No;2651846;1580022
3904;0;Si;2159003;4869516
3905;0;No;2560353;0
3906;0;No;3723007;3568756
3907;0;No;2206180;4987327
3908;0;No;3494580;6630324
3909;0;Si;2431404;5676806
3910;0;No;5080504;0
3911;0;No;4854360;219482
3912;0;No;5010527;3331851
3913;0;Si;1842626;0
3914;1;Si;1933589;11670618
3915;0;No;2852540;1518956
3916;0;No;3513130;3172475
3917;0;Si;1875075;4269092
3918;0;No;4389875;3737277
3919;0;Si;1917046;5600151
3920;0;No;3689893;6450958
3921;0;No;3348841;6743925
3922;1;No;4432658;8164471
3923;0;No;3259466;3468153
3924;0;No;4343584;2337915
3925;0;No;2786879;3090627
3926;0;Si;2097724;6088337
3927;0;No;3600464;4360357
3928;0;No;2865949;0
3929;0;No;3790353;4473672
3930;0;Si;2168569;1808052
3931;0;Si;1841182;4685987
3932;0;No;5576050;0
3933;0;No;3109276;1697659
3934;0;No;3264029;2118573
3935;0;Si;1735804;7645309
3936;0;No;4768162;4470572
3937;0;No;4085447;3803604
3938;0;No;3796116;4415081
3939;0;Si;1530426;6612927
3940;0;No;3138413;10184966
3941;0;No;5499341;3757000
3942;0;No;2552252;2894181
3943;0;No;5807011;4146408
3944;0;No;5189530;5800306
3945;0;No;4404769;5988859
3946;0;No;4803561;2087961
3947;0;No;4391099;3889122
3948;0;No;2964421;3128731
3949;0;No;3623232;6913879
3950;0;No;2534230;4931529
3951;0;No;2493272;4688692
3952;0;No;4452585;0
3953;0;No;5110699;657883
3954;0;Si;1553555;5480923
3955;0;No;4477358;2495870
3956;0;No;3788457;6181094
3957;0;No;2782814;3185073
3958;1;No;5827139;10736563
3959;0;No;4244604;2581083
3960;0;Si;2106816;566382
3961;0;No;4071617;1761639
3962;0;No;2679807;4590071
3963;0;Si;1432977;6894566
3964;0;Si;2136928;2412726
3965;0;No;4947751;4066003
3966;0;Si;1376544;6652426
3967;0;No;5687834;6867665
3968;0;Si;1667731;7058037
3969;0;No;3772076;1569025
3970;1;Si;2910082;9019723
3971;0;No;4081465;4822623
3972;0;No;4275938;5696854
3973;0;Si;2190469;5047155
3974;0;No;2586518;3077327
3975;0;No;4189143;3368490
3976;0;Si;2491842;6442760
3977;0;Si;783214;11940870
3978;0;No;3454510;0
3979;0;Si;2001147;5596933
3980;0;No;3574300;6763517
3981;0;Si;1753447;4431743
3982;0;Si;2503882;7343976
3983;0;No;4632903;3636867
3984;0;No;3699582;2967169
3985;0;Si;1358095;5841703
3986;0;No;5610011;2708922
3987;0;No;2996717;5277074
3988;0;No;4324367;1998618
3989;0;Si;1432086;2764389
3990;0;No;5083852;5948761
3991;0;No;3813556;3490007
3992;0;No;4694106;2157680
3993;0;No;5343357;4255518
3994;0;No;3745384;7288580
3995;0;Si;1395829;4961401
3996;0;No;4006373;1938807
3997;0;No;4333599;3970881
3998;0;No;3708821;2061274
3999;0;Si;2730869;5817263
4000;0;Si;2017740;4401408
4001;0;No;4876402;3761109
4002;0;No;3327837;200466
4003;0;Si;1833100;6212607
4004;0;Si;2007451;8359068
4005;0;No;4002135;5485195
4006;0;No;2832755;4593737
4007;0;No;3992661;5926445
4008;0;No;4474879;4987387
4009;0;Si;1549992;3707212
4010;0;Si;1226836;6171250
4011;0;No;5258569;0
4012;0;Si;3029563;4926311
4013;0;No;4086602;5115992
4014;0;No;4600080;2117152
4015;0;Si;1721751;5035697
4016;0;No;4996031;4466776
4017;0;No;3961063;5041787
4018;0;No;4542854;3459984
4019;0;No;3650238;2051184
4020;0;Si;1599404;6076918
4021;0;No;4981313;2995175
4022;0;No;5016070;1776258
4023;0;No;3354005;4349492
4024;0;No;5420717;8932320
4025;0;Si;1260330;6109069
4026;0;No;3916402;0
4027;0;No;3859090;8106227
4028;0;No;3939590;5607483
4029;0;No;5518792;3683188
4030;0;No;5162329;8697680
4031;0;No;4198605;7393107
4032;0;No;3529645;4517822
4033;0;No;4828319;3698264
4034;0;No;3678301;1144779
4035;0;No;3998901;6567798
4036;0;No;2739580;4519629
4037;0;No;4207868;3338299
4038;0;No;3385645;2699440
4039;0;No;4344233;9385574
4040;0;No;3085329;3699299
4041;0;Si;1847177;2042815
4042;0;Si;3058803;2411626
4043;0;No;4306562;5489089
4044;0;No;3651362;7904334
4045;0;Si;1608821;4601156
4046;0;No;3735136;2125269
4047;0;No;5327334;0
4048;0;Si;1696887;4640911
4049;0;No;3810679;3086744
4050;1;No;4931033;8367432
4051;0;No;1935440;5115258
4052;0;No;4433462;7297807
4053;0;No;3514046;6178888
4054;0;No;4347223;3109891
4055;0;No;5040403;1404722
4056;0;No;4556257;1633261
4057;0;No;5252824;4513812
4058;0;Si;1379596;3363466
4059;0;Si;1762597;3553900
4060;0;No;4885545;4506042
4061;1;Si;2091170;11080088
4062;0;No;4018271;6052965
4063;0;No;3342394;4144854
4064;0;Si;1470730;2667464
4065;0;Si;2213822;3844115
4066;0;No;4035456;3733352
4067;0;Si;729952;3653697
4068;0;Si;1735386;6540123
4069;0;No;3350057;2406305
4070;0;Si;2156989;7049946
4071;0;No;4066304;2623040
4072;0;Si;1392947;5610690
4073;0;No;4211042;5529394
4074;1;No;3654882;6599082
4075;0;Si;1904182;4118683
4076;0;No;4706063;864879
4077;0;Si;1057634;7486824
4078;1;Si;1939348;9099705
4079;0;No;2020038;1946979
4080;1;Si;1367851;10237085
4081;0;No;4487928;4549328
4082;0;No;3319043;3430816
4083;0;Si;2056578;0
4084;0;Si;2568791;8380488
4085;0;No;3354333;4859800
4086;0;No;5941616;4437973
4087;0;No;6440261;6564239
4088;0;No;3002064;9043613
4089;0;No;4983295;5853717
4090;0;No;4462027;2196762
4091;0;No;4579867;515212
4092;0;No;3286010;7369488
4093;0;No;3702312;3903546
4094;0;No;2801900;5721210
4095;0;No;3739217;5742547
4096;0;No;3115003;3337061
4097;0;No;5026899;5068926
4098;0;Si;1278872;7091943
4099;0;Si;2316940;6726441
4100;0;Si;1429566;7465530
4101;0;No;3624166;4141327
4102;0;Si;1796636;1044485
4103;0;No;3984123;2836470
4104;0;No;3235934;3434349
4105;0;Si;1228341;9631445
4106;0;No;3661371;4071432
4107;0;No;4302497;7847591
4108;0;No;4203534;0
4109;0;Si;1322615;0
4110;0;Si;2022581;9143072
4111;0;No;5086973;3888230
4112;1;No;6147493;8223483
4113;0;No;3653908;1475643
4114;0;No;2232768;3905619
4115;0;No;3950862;3369633
4116;0;No;5841168;1716248
4117;0;Si;1629227;6511702
4118;0;No;5412421;1129098
4119;0;Si;1453031;7284290
4120;0;No;5222449;4775454
4121;0;No;4736912;3885115
4122;0;No;2361654;0
4123;0;No;4928030;2636260
4124;0;No;3697293;149245
4125;0;No;1615722;625520
4126;0;Si;1612752;5479344
4127;0;No;4119407;0
4128;0;No;4809507;4869994
4129;0;No;4222646;6441263
4130;0;No;3384651;1346446
4131;0;No;3545073;5529451
4132;0;No;3758179;1804462
4133;0;No;2411392;4665522
4134;0;No;3840954;5921052
4135;0;Si;2040904;9253061
4136;0;Si;1295865;7589021
4137;0;No;4130197;4847752
4138;0;No;4100466;3419045
4139;0;No;2368291;4575376
4140;0;No;4789580;0
4141;0;No;3249745;3032905
4142;0;No;3769579;3449597
4143;0;No;3889455;2808114
4144;0;No;4379111;1517589
4145;1;No;1466414;9117021
4146;0;Si;1176486;8491459
4147;0;Si;1107085;6776566
4148;0;Si;1800186;5049558
4149;0;No;2964214;4439516
4150;0;No;3912136;1542668
4151;0;No;3565277;7561282
4152;0;No;3985813;0
4153;0;No;5520670;6373015
4154;0;Si;711241;8976099
4155;0;No;4437975;4244986
4156;0;No;5876436;2943901
4157;0;No;2497503;2755872
4158;0;Si;1368011;5420220
4159;0;No;3593814;3617079
4160;1;No;3175452;3492837
4161;0;No;4022271;4553698
4162;0;Si;1733133;7905330
4163;0;No;3967153;4743449
4164;0;No;2175336;995873
4165;0;Si;1155618;8797062
4166;0;No;2969149;3903295
4167;0;Si;1883742;8853984
4168;1;Si;2078069;10913022
4169;0;No;3592066;3480064
4170;0;No;4783962;2819589
4171;0;No;4148562;5205358
4172;0;No;3889360;1468277
4173;0;Si;1793449;7445241
4174;0;No;4461472;1187449
4175;0;No;3465211;6333980
4176;0;No;3356785;5299329
4177;0;Si;1347248;3521464
4178;0;No;4570109;0
4179;0;No;4784696;0
4180;0;No;4205287;2498114
4181;0;No;3366207;3644094
4182;0;No;3754494;6190526
4183;0;No;3768545;3884499
4184;0;No;2881418;1010352
4185;0;No;5207497;3126995
4186;0;No;2823214;5446511
4187;0;No;4554045;4964818
4188;0;No;4154888;1763733
4189;0;No;6938690;2083738
4190;0;No;3166407;4689616
4191;0;Si;1343042;75769
4192;0;No;4256630;5643368
4193;0;Si;809792;9622799
4194;0;No;5050622;1055378
4195;0;No;4281482;117646
4196;0;No;4353594;4456974
4197;0;No;1867592;3535537
4198;0;Si;1823928;5090497
4199;0;No;2876450;7020496
4200;0;No;5589273;4085429
4201;0;Si;2033239;4544243
4202;0;No;4756171;6080976
4203;0;No;4315027;884520
4204;0;No;5133822;2008542
4205;0;No;4577803;6071056
4206;0;Si;1780745;9177821
4207;0;No;4318966;333864
4208;0;No;3096062;6715929
4209;0;No;3446998;6547029
4210;0;Si;2124865;2315458
4211;1;No;5032737;8360157
4212;0;No;4551678;1788723
4213;0;No;3829785;3525475
4214;0;Si;977001;2268220
4215;0;Si;2021562;8995747
4216;0;No;2115348;3740691
4217;0;No;4649651;3250447
4218;0;Si;2127883;1707428
4219;0;No;5070185;7382395
4220;0;No;4174818;5671722
4221;0;Si;2094897;4261793
4222;0;Si;2292000;4653316
4223;0;No;4704601;5135088
4224;0;No;4813394;7471271
4225;1;No;4037112;6983946
4226;0;No;5076570;220297
4227;0;No;3334196;4691401
4228;0;No;3670405;3884823
4229;0;Si;1526242;7948248
4230;0;Si;1641089;6237782
4231;0;No;3014396;0
4232;1;Si;2083721;11458088
4233;0;No;3301382;3384798
4234;0;No;5936965;679991
4235;0;No;5249156;3153043
4236;0;No;3893898;1579766
4237;0;Si;1541119;2823692
4238;0;No;2572887;3316221
4239;0;No;3537486;360616
4240;0;No;3783561;2455182
4241;0;No;3890320;6659478
4242;0;No;3702725;3776698
4243;0;No;4540002;3420930
4244;0;Si;2537673;2036702
4245;0;No;3772746;0
4246;0;No;4455982;651580
4247;0;No;4681161;6122272
4248;0;No;5267576;7626770
4249;0;No;1712235;3094992
4250;0;No;4314518;1768192
4251;0;No;5834501;2113223
4252;0;No;2816369;128681
4253;0;No;4846988;3488107
4254;0;No;4454624;2310692
4255;0;No;3658408;2998339
4256;0;No;4319131;6256180
4257;0;No;3125058;7161492
4258;0;Si;1210282;4879577
4259;0;Si;1062962;2229645
4260;0;No;4770587;3472062
4261;0;Si;1470448;1600061
4262;0;No;3887213;5511510
4263;0;No;3925010;0
4264;0;No;2843959;829865
4265;0;No;4085887;6294394
4266;0;No;3021915;6863810
4267;0;No;4370014;7320145
4268;0;Si;1413521;7970466
4269;0;No;3174105;0
4270;0;No;5571229;7979550
4271;0;No;5506464;4505880
4272;0;No;3902235;3948754
4273;0;No;4380926;6016029
4274;0;Si;2273622;6996690
4275;0;No;4935934;5629382
4276;0;No;3926006;1181692
4277;0;No;2716670;1090732
4278;0;No;4942431;2067883
4279;0;No;2568017;2345270
4280;0;No;2781825;4619963
4281;0;No;3162394;913140
4282;0;No;3033836;2392009
